"file";"features";"insee";"mois";"ntot";"nna";"n0";"mean";"std";"min";"med";"max"
"train";"flir1SOL0";"59343001";"decembre";4092;0;0;-139908,034812965;110925,348743754;-388886,750849679;-128156,978417755;32317,4201561212
"train";"flir1SOL0";"67124001";"janvier";4932;0;0;-145399,202071933;106666,292182499;-416763,867986679;-139490,018081786;78624,2996811864
"train";"flir1SOL0";"67124001";"fevrier";5448;0;0;-188965,372348618;109235,598285947;-477205,854130746;-200633,74735546;27945,0572288044
"train";"flir1SOL0";"67124001";"mars";5952;42;0;-245805,343405635;122098,024194668;-647585,180931092;-243213,623875139;6401,95862960794
"train";"flir1SOL0";"67124001";"avril";5904;2;0;-254327,502810908;137266,647078958;-677321,879198076;-237152,7822;-4848,08769536023
"train";"flir1SOL0";"67124001";"mai";5892;0;0;-238885,459728166;133155,604275406;-649844,023671152;-223260,54205322;13614,2732758526
"train";"flir1SOL0";"67124001";"juin";2400;0;0;-277172,783563558;129847,851714149;-671980,895743374;-245785,101120264;-19879,3057883922
"train";"flir1SOL0";"67124001";"juillet";2852;0;0;-213217,643327415;126839,486631364;-620156,944091806;-193189,859302762;-5631,60583686773
"train";"flir1SOL0";"67124001";"aout";3720;0;0;-219341,06045483;116335,975244058;-574229,687720302;-199474,549837768;5773,1680810457
"train";"flir1SOL0";"67124001";"septembre";3600;0;0;-212300,304166869;116350,905122682;-522298,80279732;-204227,044927597;30811,7892150877
"train";"flir1SOL0";"67124001";"octobre";4026;6;0;-163326,396341;118435,420936925;-475106,838505746;-161303,225847961;27760,9706761848
"train";"flir1SOL0";"67124001";"novembre";3960;0;0;-128495,521779892;109378,411898018;-417784,250107765;-98407,3836116776;26593,1751346591
"train";"flir1SOL0";"67124001";"decembre";4090;0;0;-135035,649345207;102619,253576648;-399628,746470454;-135247,984680183;45335,0965549943
"train";"flir1SOL0";"75114001";"janvier";4932;0;0;-135552,566852531;103413,994875798;-411059,948665917;-119492,838768791;58182,102833688
"train";"flir1SOL0";"75114001";"fevrier";5448;0;0;-178901,545394127;119939,068648749;-516365,40604192;-183317,952253542;26392,9555863299
"train";"flir1SOL0";"75114001";"mars";5952;42;0;-244973,240077922;138295,948740406;-607860,393375455;-255138,097458483;6106,48157193545
"train";"flir1SOL0";"75114001";"avril";5904;2;0;-276035,597125911;149189,702350385;-743867,486716861;-269045,163954675;7497,77923114103
"train";"flir1SOL0";"75114001";"mai";5892;0;0;-265397,831374687;153071,069900341;-781396,764254267;-260076,59678562;1300,67002828162
"train";"flir1SOL0";"75114001";"juin";2400;0;0;-295799,160207604;137850,332522981;-694252,036364776;-277741,073782489;-23509,5542117502
"train";"flir1SOL0";"75114001";"juillet";2852;0;0;-253136,350562001;147050,414543731;-719372,411088359;-241308,698394346;116,310970605194
"train";"flir1SOL0";"75114001";"aout";3720;0;0;-261428,799608871;144824,356104244;-734549,824725951;-244710,557712479;-623,403702335435
"train";"flir1SOL0";"75114001";"septembre";3600;0;0;-266356,535660515;124520,164662806;-658916,204129228;-254804,134747414;-6877,20914138029
"train";"flir1SOL0";"75114001";"octobre";4026;6;0;-194044,227011757;120565,210853433;-563823,291727122;-204784,012138694;20727,7239063904
"train";"flir1SOL0";"75114001";"novembre";3960;0;0;-155126,891315083;106834,614232617;-453007,475169776;-148559,237924972;36340,6354830316
"train";"flir1SOL0";"75114001";"decembre";4092;0;0;-140194,627306425;105043,668533532;-421871,071488394;-117551,315324818;17851,7288816573
"train";"fllat1SOL0";"6088001";"janvier";4932;0;0;-181059,058728825;140105,742334833;-956637,023403377;-141153,31959194;-19843,1432456965
"train";"fllat1SOL0";"6088001";"fevrier";5426;0;0;-187572,359776243;135885,519325512;-1100898,33631706;-148815,557238098;-13545,164695024
"train";"fllat1SOL0";"6088001";"mars";5952;0;0;-171925,868803058;131875,103004388;-784153,863371841;-138571,175746204;-3139,7454710595
"train";"fllat1SOL0";"6088001";"avril";5904;2;0;-139948,451828633;126772,716902647;-975306,957350492;-106203,01014042;1620,19335702239
"train";"fllat1SOL0";"6088001";"mai";5892;0;0;-146017,420903224;119377,497979018;-872522,19190549;-114642,011063575;-7932,41234421711
"train";"fllat1SOL0";"6088001";"juin";2400;0;0;-149459,559915397;112777,408610055;-819204,723138329;-123170,529608004;-9795,396163
"train";"fllat1SOL0";"6088001";"juillet";2852;0;0;-169992,240292401;118941,653349163;-1188721,87750626;-143033,048150302;-16077,1449680321
"train";"fllat1SOL0";"6088001";"aout";3720;0;0;-188326,589413758;111912,853101814;-627154,154590122;-167683,323127866;-12185,5444850916
"train";"fllat1SOL0";"6088001";"septembre";3600;0;0;-280865,134719741;216923,123168546;-1780444,51244624;-223119,473689435;-24314,8160622107
"train";"fllat1SOL0";"6088001";"octobre";4026;20;0;-252404,780790982;154321,367877386;-1736862,66115418;-219514,793026446;-30715,0943801989
"train";"fllat1SOL0";"6088001";"novembre";3960;0;0;-246460,782007978;170148,166376949;-1218181,24756907;-191897,442418812;-26156,6474280339
"train";"fllat1SOL0";"6088001";"decembre";4092;0;0;-182075,155365003;109794,931100712;-1257518,54165074;-154979,973579404;-43058,8499329075
"train";"fllat1SOL0";"31069001";"janvier";4932;0;0;-60937,1620995057;103552,042229967;-619094,86844826;-15605,3157485017;81616,9993825777
"train";"fllat1SOL0";"31069001";"fevrier";5448;0;0;-100634,205780262;158150,787690354;-821291,713908598;-23775,7015625408;117309,229535796
"train";"fllat1SOL0";"31069001";"mars";5952;0;0;-142510,22598418;200358,645224811;-882945,655293301;-36767,8135117517;118614,418149918
"train";"fllat1SOL0";"31069001";"avril";5904;2;0;-217684,461651757;282220,779271869;-1116088,28892106;-59676,5202997031;62349,3033410235
"train";"fllat1SOL0";"31069001";"mai";5892;0;0;-233315,409591744;295028,693594508;-1208607,35015082;-75517,0581507745;66377,5214399249
"train";"fllat1SOL0";"31069001";"juin";2400;0;0;-177322,536648919;276500,846502422;-1098486,66645948;-13850,6439187083;27198,5437892302
"train";"fllat1SOL0";"31069001";"juillet";2852;0;0;-186059,625179864;270799,4586441;-1368722,50746363;-39788,1102323535;25287,3312392234
"train";"fllat1SOL0";"31069001";"aout";3720;0;0;-169060,792020504;236994,264758825;-1049045,48053741;-37062,3594073281;30115,6269564927
"train";"fllat1SOL0";"31069001";"septembre";3600;0;0;-123087,262060923;195298,109208436;-1033467,21425241;-5612,83109745389;38071,4038254319
"train";"fllat1SOL0";"31069001";"octobre";4026;20;2;-99188,0154694077;170689,994991193;-1001179,77850348;-3875,21894463892;147614,103781654
"train";"fllat1SOL0";"31069001";"novembre";3960;0;0;-65277,091823626;117266,583579611;-585831,869234234;-3242,87990651096;84115,5728356503
"train";"fllat1SOL0";"31069001";"decembre";4092;2;0;-39173,123465484;81191,4170059453;-474940,473271818;-3954,78183223308;112431,594152749
"train";"fllat1SOL0";"33281001";"janvier";4932;0;0;-75370,4052097765;123466,737452248;-749142,4722076;-22550,2401332184;100884,625885249
"train";"fllat1SOL0";"33281001";"fevrier";5448;0;0;-126376,909650105;184014,921685531;-1002070,45854267;-39715,4304028183;77662,5367104255
"train";"fllat1SOL0";"33281001";"mars";5950;2;0;-168351,660223688;245810,105100559;-1203709,09719629;-40947,5575886887;63478,5082531432
"train";"fllat1SOL0";"33281001";"avril";5902;2;2;-233678,070051428;315070,997375464;-1279757,27409773;-42770,8488313057;64713,0338124561
"train";"fllat1SOL0";"33281001";"mai";5892;0;0;-225949,186718014;303441,073365432;-1268579,35095111;-64888,0346732352;49291,5521354401
"train";"fllat1SOL0";"33281001";"juin";2400;0;0;-206641,659424947;318575,256352558;-1414230,04898413;-16635,1273401815;47569,071520736
"train";"fllat1SOL0";"33281001";"juillet";2852;0;0;-225360,623585186;323879,099474862;-1503121,76077511;-44523,3692465636;65408,8583937318
"train";"fllat1SOL0";"33281001";"aout";3720;0;0;-209145,623826406;292839,369023413;-1404436,43264761;-35273,6926875799;66064,6347060773
"train";"fllat1SOL0";"33281001";"septembre";3598;0;0;-129166,591353747;202564,266743281;-962309,040904487;-3316,44731326388;63971,4539455078
"train";"fllat1SOL0";"33281001";"octobre";4026;20;0;-104374,949309045;178121,225715308;-1143607,21347018;-6629,37207031198;62821,4375000048
"train";"fllat1SOL0";"33281001";"novembre";3960;0;0;-77063,663571763;141845,380819363;-844158,206038841;-9742,05017387144;92659,1549360001
"train";"fllat1SOL0";"33281001";"decembre";4090;0;0;-35883,6672186208;90017,639197881;-525915,887653615;376,856249802328;93557,446028046
"train";"fllat1SOL0";"35281001";"janvier";4932;0;0;-82523,5022781217;116974,254064938;-775299,975043713;-39301,6836431472;127841,358517646
"train";"fllat1SOL0";"35281001";"fevrier";5440;0;0;-129441,595423063;182093,634759535;-922614,512574436;-51519,5071323072;72648,45569
"train";"fllat1SOL0";"35281001";"mars";5952;0;0;-172577,252308405;253523,651041192;-1162085,58494437;-35618,1557992696;68330,12654
"train";"fllat1SOL0";"35281001";"avril";5904;2;0;-235721,607206375;319018,569242746;-1263906,94389171;-50880,1721523645;61237,6921737787
"train";"fllat1SOL0";"35281001";"mai";5892;0;0;-279148,048988633;362629,461303482;-1481302,71520431;-72632,0515732767;76972,3705132013
"train";"fllat1SOL0";"35281001";"juin";2400;0;0;-232853,505921192;382398,343898553;-1579624,26253523;-5143,71682137238;56945,3513387666
"train";"fllat1SOL0";"35281001";"juillet";2852;0;0;-246886,249438612;353086,482654443;-1559604,72587658;-42492,8950113651;68803,7884550088
"train";"fllat1SOL0";"35281001";"aout";3720;0;0;-228163,141119726;332159,468321895;-1646751,98043603;-46073,0885977151;78414,6308757071
"train";"fllat1SOL0";"35281001";"septembre";3600;0;2;-161809,464718856;259614,062589023;-1249955,3498019;-1901,26227786391;52783,2620388265
"train";"fllat1SOL0";"35281001";"octobre";4026;20;0;-103255,960707908;179925,177906428;-892053,983150185;-10145,0888155476;92923,723539711
"train";"fllat1SOL0";"35281001";"novembre";3960;0;0;-80244,7857973994;126523,950929936;-769799,558835268;-27994,3900885434;80792,742161363
"train";"fllat1SOL0";"35281001";"decembre";4092;0;0;-62705,8976829795;99637,8312259988;-565304,287409664;-23844,1300428513;96502,021691553
"train";"fllat1SOL0";"59343001";"janvier";4932;0;0;-69593,9744128327;90615,527235722;-575990,439356593;-44021,3355424107;116066,907490627
"train";"fllat1SOL0";"59343001";"fevrier";5448;0;0;-100325,577974742;139115,388636325;-791921,240044003;-47161,7840727942;96751,6224216811
"train";"fllat1SOL0";"59343001";"mars";5952;0;0;-156100,531316048;235386,733717718;-1168449,13047219;-32396,3309058434;87217,5824221287
"train";"fllat1SOL0";"59343001";"avril";5904;2;0;-260480,711187042;353185,567882665;-1422119,14275864;-49568,8960405176;107004,326563356
"train";"fllat1SOL0";"59343001";"mai";5892;0;0;-324665,052082329;411065,537918406;-1708376,91629374;-112605,522441551;91741,6875395788
"train";"fllat1SOL0";"59343001";"juin";2400;0;0;-260177,24419625;410502,104998219;-1641356,8326645;-23545,0901978602;59078,2933010014
"train";"fllat1SOL0";"59343001";"juillet";2852;0;0;-283284,395209939;392404,973492179;-1537723,52184649;-71748,3006621876;75873,8905469177
"train";"fllat1SOL0";"59343001";"aout";3720;0;0;-245921,064828427;346494,084859068;-1457801,34518225;-51084,9388185741;64883,3989515029
"train";"fllat1SOL0";"59343001";"septembre";3600;0;0;-165451,521806222;271278,036167342;-1136569,14152563;-8734,48373296114;72356,4606831967
"train";"fllat1SOL0";"59343001";"octobre";4026;20;0;-101544,082817655;178655,549771957;-907400,737816518;-10807,6039063037;92287,0318556732
"train";"fllat1SOL0";"59343001";"novembre";3960;0;0;-71554,3412995292;112492,510835922;-643313,435198192;-25377,5568556862;73092,9516014611
"train";"fllat1SOL0";"59343001";"decembre";4092;0;0;-57837,1414667255;85892,4485784241;-450381,568790973;-28906,8329491838;105354,877031073
"train";"fllat1SOL0";"67124001";"janvier";4932;0;0;-45907,9102827254;81038,6233861916;-463665,691612247;-11477,4555847094;185747,360874172
"train";"fllat1SOL0";"67124001";"fevrier";5448;0;0;-85400,1748433918;136204,729854629;-783987,849639891;-20130,2135057452;68861,2945175173
"train";"fllat1SOL0";"67124001";"mars";5952;0;0;-140695,236599977;218372,155137878;-1181610,74226002;-12199,9942169198;49300,8437500003
"train";"fllat1SOL0";"67124001";"avril";5904;2;0;-232954,817312412;319617,039878676;-1292833,39392852;-47369,5855064391;53839,9156171078
"train";"fllat1SOL0";"67124001";"mai";5892;0;0;-318847,613597832;404735,69295456;-1646486,40520478;-95235,4936265942;93054,7856140131
"train";"fllat1SOL0";"67124001";"juin";2400;0;6;-160051,847281996;250532,225570665;-1266225,78918838;-9336,83397102083;60813,0316810638
"train";"fllat1SOL0";"67124001";"juillet";2852;0;0;-305300,942157877;421744,176573657;-1734328,44806862;-75615,3169898968;59791,6979389178
"train";"fllat1SOL0";"67124001";"aout";3720;0;0;-247767,145579212;359903,139334392;-1552096,79684829;-30418,2748990065;58111,0978088374
"train";"fllat1SOL0";"67124001";"septembre";3600;0;0;-164782,748652745;270703,058959569;-1152332,43762587;-5779,77416038508;75662,8946838398
"train";"fllat1SOL0";"67124001";"octobre";4026;20;2;-100929,696474062;182611,939041389;-916970,79594993;-3426,23640441874;96285,7741458416
"train";"fllat1SOL0";"67124001";"novembre";3960;0;0;-57360,1870918111;96301,5587135166;-535994,342330937;-12418,2121542691;68846,9678878785
"train";"fllat1SOL0";"67124001";"decembre";4090;2;0;-33464,9987642255;67613,8138484477;-456786,865463262;-5880,24611282348;106602,380094053
"train";"fllat1SOL0";"75114001";"janvier";4932;0;0;-38106,7464437526;58906,6469220667;-331829,538989674;-15847,9265493764;48257,0442148763
"train";"fllat1SOL0";"75114001";"fevrier";5448;0;0;-58552,7988300636;89862,8672081175;-558971,430111235;-21885,5760452524;33264,4105799798
"train";"fllat1SOL0";"75114001";"mars";5952;2;0;-62813,8002925699;108737,372786234;-814394,225639358;-15160,7977725862;29566,8477361738
"train";"fllat1SOL0";"75114001";"avril";5904;2;0;-92456,9509769725;134876,913694693;-801636,286921155;-32325,8754694853;30021,5748938327
"train";"fllat1SOL0";"75114001";"mai";5892;0;0;-110732,82657946;150558,612525775;-1030869,99174485;-53598,2420158938;27689,1725005441
"train";"fllat1SOL0";"75114001";"juin";2400;0;0;-88089,4818879891;150884,890674251;-1715878,37982655;-12017,5943529606;24065,4072052833
"train";"fllat1SOL0";"75114001";"juillet";2852;0;2;-102429,527914158;147707,33979133;-1053216,40732825;-36207,3434728704;16558,4811726815
"train";"fllat1SOL0";"75114001";"aout";3720;0;0;-85343,6672079403;135564,340463151;-937359,626960699;-23275,5902310638;23094,7552776948
"train";"fllat1SOL0";"75114001";"septembre";3600;0;0;-56243,8868191992;101965,089779269;-814846,543981237;-5751,84894493238;33141,6262423395
"train";"fllat1SOL0";"75114001";"octobre";4026;20;0;-44083,0514269794;87511,445439058;-736967,833667053;-5878,56085196122;52051,5751549987
"train";"fllat1SOL0";"75114001";"novembre";3960;0;0;-36292,0855758214;65054,36610567;-467852,232048279;-11263,6347530933;57358,9445515862
"train";"fllat1SOL0";"75114001";"decembre";4092;0;0;-26768,6769475966;49652,7334755115;-264835,179284106;-10981,4719811685;48958,2977513066
"train";"flsen1SOL0";"6088001";"janvier";4932;0;0;-41044,5795645684;46358,1061186656;-384688,692902085;-36387,176492301;415901,227699288
"train";"flsen1SOL0";"6088001";"fevrier";5426;0;0;-36050,2212327945;51182,115060998;-393265,213261597;-28837,3203248975;196912,306615829
"train";"flsen1SOL0";"6088001";"mars";5952;0;0;-33077,1964861508;72192,1676466413;-488710,101592519;-13889,7782554617;327869,2858
"train";"flsen1SOL0";"6088001";"avril";5904;4;0;-61028,3347031645;101237,64319645;-468115,662230271;-18120,3468417219;272516,596420282
"train";"flsen1SOL0";"6088001";"mai";5892;0;0;-76005,8910933008;124372,982405534;-451853,854822896;-17038,6147702931;252705,909085269
"train";"flsen1SOL0";"6088001";"juin";2400;0;0;-48389,9552921722;106740,150338379;-411360,993266133;-3349,17005991896;154561,154502871
"train";"flsen1SOL0";"6088001";"juillet";2852;0;0;-67638,7810729239;107853,378140057;-410614,145657324;-12778,0611954283;340680,312967773
"train";"flsen1SOL0";"6088001";"aout";3720;0;0;-66694,053034779;107882,705659489;-392736,447404886;-13530,1426188341;112895,764796736
"train";"flsen1SOL0";"6088001";"septembre";3600;0;0;-46590,488362789;75532,298098185;-357651,51008012;-18817,5540220735;158062,260184653
"train";"flsen1SOL0";"6088001";"octobre";4026;38;0;-43827,5709322171;51771,2344687345;-318522,602032646;-32796,9457735409;185588,092041853
"train";"flsen1SOL0";"6088001";"novembre";3960;0;0;-36140,3159229439;49686,9360383438;-304558,190240727;-36904,7933993926;235310,04785967
"train";"flsen1SOL0";"6088001";"decembre";4092;0;0;-42983,785646691;33401,2377392821;-306542,792737955;-37150,715953521;67646,7996344671
"train";"flsen1SOL0";"31069001";"janvier";4932;0;0;12454,7310525376;112080,352644218;-495793,296170532;15635,39271956;344086,260758342
"train";"flsen1SOL0";"31069001";"fevrier";5448;0;0;-19845,1468663226;160576,627856759;-713749,700829744;13874,5091800242;306016,418458372
"train";"flsen1SOL0";"31069001";"mars";5952;0;0;-90327,6309129527;257970,705477536;-1089933,30405915;72,0718212875767;633230,613454998
"train";"flsen1SOL0";"31069001";"avril";5904;2;0;-177350,371757561;319080,854278051;-1216024,468059;-6962,18458378281;296827,452077717
"train";"flsen1SOL0";"31069001";"mai";5892;0;0;-218009,434048514;379279,049943571;-1526382,38158205;-14065,5282352563;361403,208047539
"train";"flsen1SOL0";"31069001";"juin";2400;0;0;-187792,970624911;365330,526711372;-1386612,55437031;-8062,82292526775;467815,086835921
"train";"flsen1SOL0";"31069001";"juillet";2852;0;0;-214637,753614875;369699,946422247;-1587631,40197536;-14451,2297100942;162785,3219
"train";"flsen1SOL0";"31069001";"aout";3720;0;0;-206603,513733368;349874,929671892;-1341362,18173594;-12982,5904377698;237964,900375128
"train";"flsen1SOL0";"31069001";"septembre";3600;0;0;-152108,573792606;288894,923240563;-1224373,33654265;-5888,52776556646;301757,019429678
"train";"flsen1SOL0";"31069001";"octobre";4026;38;0;-80449,4866824596;220607,080871185;-964938,793063044;416,727238684929;288530,316000134
"train";"flsen1SOL0";"31069001";"novembre";3960;0;0;-10032,0111403476;158310,19100545;-880043,55425781;7211,45293204487;460558,094387115
"train";"flsen1SOL0";"31069001";"decembre";4092;0;0;3014,83963134419;115460,471360135;-406791,825098336;6162,20082372241;258365,966508627
"train";"flsen1SOL0";"33281001";"janvier";4932;0;0;45624,0559620009;109774,386347347;-342316,341835653;39607,8928915679;622922,622965547
"train";"flsen1SOL0";"33281001";"fevrier";5448;0;0;19912,8906134827;178089,310235652;-811741,963045463;44355,3827764715;615010,826447741
"train";"flsen1SOL0";"33281001";"mars";5950;0;0;-59387,5852655336;226556,976480242;-914167,17967948;16676,2948350055;651365,953013876
"train";"flsen1SOL0";"33281001";"avril";5902;2;0;-140633,73785026;291156,099843737;-1216709,37249992;3232,59892660414;306853,541010196
"train";"flsen1SOL0";"33281001";"mai";5892;0;0;-219119,487407939;387902,311932659;-1889881,5254432;-10143,0155891365;544476,031544208
"train";"flsen1SOL0";"33281001";"juin";2400;0;0;-180084,651476891;382938,546150299;-1476626,07839084;3804,48096254033;202917,353362802
"train";"flsen1SOL0";"33281001";"juillet";2852;0;0;-187707,528785682;341717,804521512;-1535495,59721535;-4035,27957474262;540855,069117636
"train";"flsen1SOL0";"33281001";"aout";3720;0;0;-163431,296856526;297676,644156896;-1215961,58536729;-420,429130031896;536675,249095436
"train";"flsen1SOL0";"33281001";"septembre";3598;0;0;-130882,688035206;290532,712694537;-1173683,96129658;8540,8940608817;382149,894267653
"train";"flsen1SOL0";"33281001";"octobre";4026;38;0;-48511,5985159662;197199,37338546;-865177,438246243;15968,6648750375;363912,557565597
"train";"flsen1SOL0";"33281001";"novembre";3960;0;0;11820,7650398688;122342,51523867;-602328,74406318;18235,3121321092;413947,675738845
"train";"flsen1SOL0";"33281001";"decembre";4090;0;0;12140,8130220384;95294,7681383999;-386409,816168127;26133,4682697218;372048,983485788
"train";"flsen1SOL0";"35281001";"janvier";4932;0;0;73289,936833545;113588,441391965;-318660,26621294;59210,8552241993;499557,451854467
"train";"flsen1SOL0";"35281001";"fevrier";5440;0;0;58019,1036794874;153859,155579627;-618485,609388104;61885,4136460717;625259,436049818
"train";"flsen1SOL0";"35281001";"mars";5952;0;0;-44918,2884135576;201930,401944285;-785953,971891995;14806,8936167355;624361,341118105
"train";"flsen1SOL0";"35281001";"avril";5904;2;0;-118282,118066683;251859,258052342;-1089904,12395316;-2779,37217157951;268337,056673289
"train";"flsen1SOL0";"35281001";"mai";5892;0;0;-146947,827301877;273789,504972121;-1281670,00215732;-13432,8728098261;320445,026827575
"train";"flsen1SOL0";"35281001";"juin";2400;0;0;-118941,025058723;273808,265100827;-1109500,61779499;-1333,03529904934;226226,263345249
"train";"flsen1SOL0";"35281001";"juillet";2852;0;0;-152455,917087317;286634,773229082;-1260970,06107605;-7769,77441233339;342480,698398944
"train";"flsen1SOL0";"35281001";"aout";3720;0;0;-111949,476483775;247823,237764234;-1194024,62876271;-4689,38154730144;277801,757560882
"train";"flsen1SOL0";"35281001";"septembre";3600;0;0;-90542,4476180366;220208,35455474;-797306,600613762;2521,34406481514;318699,323242071
"train";"flsen1SOL0";"35281001";"octobre";4026;38;0;-26735,8354131878;154782,488141291;-664422,468851318;12833,3623114854;255036,146468043
"train";"flsen1SOL0";"35281001";"novembre";3960;0;0;37362,314224206;100005,280879466;-385503,953752039;37583,0393196805;488559,699909507
"train";"flsen1SOL0";"35281001";"decembre";4092;0;0;54019,5534718294;90787,6081771068;-248225,148757576;51312,6239205597;388849,940498119
"train";"flsen1SOL0";"59343001";"janvier";4932;0;0;89624,9267146541;93320,0464455433;-224490,763319968;82930,9363095167;446105,599180995
"train";"flsen1SOL0";"59343001";"fevrier";5448;0;0;60581,3684690707;134919,011189189;-386725,748435137;64362,38330266;535153,905472401
"train";"flsen1SOL0";"59343001";"mars";5952;0;0;-16192,4656314884;179923,832028636;-710808,940036055;28457,5888666208;464904,643664867
"train";"flsen1SOL0";"59343001";"avril";5904;2;0;-79908,5182047453;226413,136906721;-936605,489703828;17153,0937114959;432952,550050438
"train";"flsen1SOL0";"59343001";"mai";5892;0;0;-74825,573844098;238449,122010074;-973290,422185715;23342,6584183868;508280,796745179
"train";"flsen1SOL0";"59343001";"juin";2400;0;0;-53113,7292631347;204286,858983838;-824885,264408287;16203,7330231703;305255,914141656
"train";"flsen1SOL0";"59343001";"juillet";2852;0;0;-66528,5806299959;209739,162959599;-891364,67667597;15068,7134551353;451633,47683847
"train";"flsen1SOL0";"59343001";"aout";3720;0;0;-59724,8656247024;217175,279333246;-905524,128335858;23107,4424421116;505009,588521191
"train";"flsen1SOL0";"59343001";"septembre";3600;0;0;-28774,6035533057;176537,614591062;-777579,76054349;25758,2938968131;437015,872112037
"train";"flsen1SOL0";"59343001";"octobre";4026;38;0;4439,03056616335;130056,707573852;-521922,570856386;30603,5884016375;480489,269962849
"train";"flsen1SOL0";"59343001";"novembre";3960;0;0;58427,4020887129;106055,991589555;-321187,940858869;49455,05537233;641199,521351288
"train";"flsen1SOL0";"59343001";"decembre";4092;0;0;85788,1554737285;82504,9521372508;-188666,361112862;84346,7089068292;341271,31731891
"train";"flsen1SOL0";"67124001";"janvier";4932;0;0;44765,6226844626;92965,5571505701;-201250,502281187;22981,9323005686;579511,655441294
"train";"flsen1SOL0";"67124001";"fevrier";5448;0;0;16968,2483456123;130545,121972709;-489748,492134097;22733,1635682574;590177,262786863
"train";"flsen1SOL0";"67124001";"mars";5952;2;0;-48666,4900248854;193594,773620223;-915054,679903034;15940,0943651196;514303,2789
"train";"flsen1SOL0";"67124001";"avril";5904;2;0;-110361,609770446;238262,494836261;-1131953,37433625;6513,84534835835;444556,069648752
"train";"flsen1SOL0";"67124001";"mai";5892;0;0;-116121,65406503;248700,040979464;-1156541,3347893;5479,13613510119;402568,547916421
"train";"flsen1SOL0";"67124001";"juin";2400;0;0;-172570,133002231;366475,078824315;-1296880,73445512;9042,28811056065;325280,432632442
"train";"flsen1SOL0";"67124001";"juillet";2852;0;0;-93479,3516144446;226244,898359384;-1106144,72654729;6133,92940902717;234465,535972611
"train";"flsen1SOL0";"67124001";"aout";3720;0;0;-92291,6160964747;210367,368363465;-935911,30626871;3610,60140991142;376171,61559653
"train";"flsen1SOL0";"67124001";"septembre";3600;0;0;-49275,2011113206;175121,63986308;-752955,520852101;9461,45148730304;247645,277280808
"train";"flsen1SOL0";"67124001";"octobre";4026;38;0;-39038,7817848941;132712,475838086;-670889,741451272;3587,1936825;683665,629615787
"train";"flsen1SOL0";"67124001";"novembre";3960;0;0;8653,19646306307;93877,577355809;-350159,851993562;4513,26974702029;480954,18456936
"train";"flsen1SOL0";"67124001";"decembre";4090;0;0;24938,6345546097;70172,4776652331;-243681,355316163;12839,7241020206;321883,5182
"train";"flsen1SOL0";"75114001";"janvier";4932;0;0;-23710,2574264915;104386,419457493;-496627,290046625;-8627,57084026801;313016,337582292
"train";"flsen1SOL0";"75114001";"fevrier";5448;0;0;-73121,0239952634;181736,948753305;-987676,779670468;-15790,590712486;434815,402301783
"train";"flsen1SOL0";"75114001";"mars";5952;0;0;-186656,072454896;284996,644828638;-1223759,19398503;-43640,415522968;210099,017490165
"train";"flsen1SOL0";"75114001";"avril";5904;2;0;-289688,307150488;374345,232249498;-1521617,40604713;-81254,1963756024;99277,998442116
"train";"flsen1SOL0";"75114001";"mai";5892;0;0;-317754,972846907;413212,60739932;-1708814,69480177;-94498,7039414204;199512,1199
"train";"flsen1SOL0";"75114001";"juin";2400;0;0;-295716,213106326;418336,869516069;-1617325,92742367;-80970,6693690374;37504,48167
"train";"flsen1SOL0";"75114001";"juillet";2852;0;0;-282745,840857278;375642,489713356;-1771910,48942004;-93035,0790514302;172782,849616117
"train";"flsen1SOL0";"75114001";"aout";3720;0;0;-277950,530797324;377265,258009308;-1576127,13208092;-71187,5256890297;163386,507662121
"train";"flsen1SOL0";"75114001";"septembre";3600;0;0;-206319,936055074;301502,174310427;-1239351,08194283;-42657,3444481033;183130,712173694
"train";"flsen1SOL0";"75114001";"octobre";4026;38;0;-111543,440514869;181234,08033619;-1025528,24004428;-32027,2697844922;231519,036930507
"train";"flsen1SOL0";"75114001";"novembre";3960;0;0;-44479,955875708;113604,949821177;-561650,496616798;-16714,1519450827;225520,543445559
"train";"flsen1SOL0";"75114001";"decembre";4092;0;0;-33470,1921620708;94632,2814938201;-406863,345021187;-14797,7019077219;377979,757665907
"train";"flvis1SOL0";"6088001";"janvier";4932;0;2106;236707,032004207;417566,927166064;0;3,59999999999614e-12;1556892,01767301
"train";"flvis1SOL0";"6088001";"fevrier";5426;0;2124;334860,601970508;571956,758041334;0;3,60000000000276e-12;2126564,21018362
"train";"flvis1SOL0";"6088001";"mars";5952;0;2066;555991,777458282;818877,636388288;0;9,63954713846314;2708944,37929987
"train";"flvis1SOL0";"6088001";"avril";5904;2;1788;778766,926616239;1012201,65127989;0;98807,0955424306;3163493,34145927
"train";"flvis1SOL0";"6088001";"mai";5892;0;1688;879329,210568816;1080939,16626876;0;158537,772138286;3206372,36967658
"train";"flvis1SOL0";"6088001";"juin";2400;0;806;644810,336598669;981769,005586718;0;1125,0806099372;3118080,35480546
"train";"flvis1SOL0";"6088001";"juillet";2852;0;970;828206,874583949;1078532,31012585;0;110302,484343;3084130,92126941
"train";"flvis1SOL0";"6088001";"aout";3720;0;1130;731685,742457733;1002143,40308727;0;28052,3810037633;2976399,7027297
"train";"flvis1SOL0";"6088001";"septembre";3600;0;1338;533090,058775189;806028,317160452;0;3,60000000000276e-12;2679914,62150192
